Race No.,Time (s)
18366,15250
19441,15250
10075,15251
9755,15252
11050,15252
16789,15252
24854,15253
26455,15253
20719,15254
27093,15254
2035,15255
6356,15256
7203,15256
1990,15256
1918,15257
7033,15257
27305,15258
23622,15261
34705,15262
11531,15266
27166,15267
11486,15268
4973,15269
1565,15271
6679,15271
12359,15271
5408,15273
7870,15273
10625,15273
3745,15274
25897,15274
1526,15275
7177,15275
7294,15276
13297,15276
8755,15277
25764,15277
8782,15278
10590,15278
34721,15279
8883,15280
11323,15280
12449,15280
1812,15281
22570,15281
24678,15281
1146,15283
19176,15283
10338,15284
31194,15284
34894,15285
26770,15285
7835,15286
7388,15287
23438,15287
26291,15287
17257,15290
20596,15290
1612,15291
12385,15292
20879,15294
21007,15294
3504,15295
3926,15295
19745,15295
29389,15296
27301,15297
18019,15299
12297,15300
20426,15300
23535,15300
24284,15301
22973,15302
1071,15303
28600,15303
35298,15304
35311,15304
41211,15304
2570,15306
13078,15307
18055,15307
5213,15310
5263,15310
9267,15310
34616,15311
13642,15311
23730,15311
3936,15312
8120,15312
8060,15312
8861,15315
35379,15316
15166,15316
21844,15316
7773,15317
9521,15317
18212,15317
21836,15317
17090,15318
23260,15318
5024,15319
28432,15320
10187,15321
15238,15321
20500,15321
35175,15322
35871,15323
16628,15323
20193,15323
2206,15324
6831,15324
16823,15324
25960,15324
35929,15325
24321,15325
27544,15328
5453,15329
11554,15329
20032,15329
2036,15330
10352,15331
1264,15333
6992,15333
24269,15333
5874,15334
4719,15335
2755,15335
7368,15336
20759,15336
2924,15337
2425,15338
17303,15338
35482,15339
11840,15339
160,15340
2323,15340
4813,15340
13433,15340
31091,15340
35561,15342
2147,15342
35481,15343
23944,15344
3747,15345
8296,15346
40907,15346
18538,15346
9981,15347
22998,15347
35489,15348
3775,15349
19986,15349
7320,15350
28717,15350
35187,15351
27201,15351
28287,15351
23211,15353
25643,15353
28517,15353
18734,15354
34762,15355
17962,15355
34769,15356
18732,15356
35105,15357
6732,15357
13376,15357
18733,15357
2708,15359
22187,15361
1763,15362
24425,15362
1555,15363
6511,15363
9705,15363
10010,15363
11771,15363
17607,15363
2117,15364
15310,15365
19821,15365
24617,15366
29642,15366
3282,15367
31171,15367
7694,15368
22835,15368
25536,15368
28865,15368
35219,15369
17307,15369
3724,15370
6340,15371
6479,15371
11579,15371
4528,15372
15282,15372
22833,15372
21543,15373
10130,15374
29653,15375
2382,15376
19848,15376
2635,15377
18893,15377
27676,15377
21297,15378
23179,15379
4993,15381
25089,15381
35606,15382
19300,15382
22759,15382
3075,15382
4125,15383
16444,15383
23244,15383
2975,15385
17950,15385
18085,15385
27348,15385
3822,15388
6489,15388
18040,15388
7701,15389
9242,15389
25649,15389
26449,15389
35227,15391
16510,15391
21935,15392
28196,15392
31166,15392
10387,15394
23875,15396
25607,15396
2100,15396
2634,15397
4544,15398
18082,15398
20653,15399
24870,15399
34967,15400
1534,15401
18054,15402
25859,15402
10357,15404
11869,15404
24862,15407
27784,15407
1734,15408
11352,15408
3481,15410
35190,15411
6098,15411
25410,15412
25564,15413
5682,15414
6939,15414
28844,15414
27774,15415
1021,15416
15148,15416
12594,15418
1846,15420
23120,15420
26808,15421
27786,15421
1334,15422
23008,15422
3453,15423
8814,15424
17930,15424
3723,15428
19442,15428
17133,15429
29535,15430
2874,15431
5187,15431
26760,15431
29290,15431
3323,15433
7845,15433
11495,15433
19265,15433
20192,15433
23252,15433
2135,15433
7817,15434
11842,15435
40655,15437
23075,15437
28702,15438
2366,15439
24845,15440
3573,15441
16561,15442
18315,15442
22246,15443
24128,15443
3736,15444
15283,15444
6902,15445
35776,15446
6982,15446
17072,15446
8115,15447
5818,15448
8106,15448
17283,15448
19758,15448
27663,15448
27793,15448
35588,15449
21939,15449
30442,15449
21942,15450
24159,15450
28487,15450
28732,15450
21938,15451
27248,15451
21895,15452
7871,15453
29096,15453
5234,15456
5906,15456
25915,15457
8982,15458
27443,15459
8020,15460
28396,15460
35720,15461
18302,15461
18703,15461
25298,15462
3294,15463
5460,15463
6314,15465
21272,15465
21924,15465
22259,15465
22661,15465
26792,15465
2841,15466
3145,15468
16464,15468
19402,15468
24226,15468
6074,15469
24662,15469
12490,15470
7554,15471
18543,15471
6419,15472
11522,15472
3161,15472
31197,15472
5017,15473
5928,15473
10439,15473
18544,15473
8884,15474
26767,15474
27322,15474
18104,15477
19191,15477
4467,15478
11999,15479
27102,15480
11841,15483
4760,15484
11451,15484
5117,15485
18793,15485
25728,15485
9757,15486
21380,15487
24162,15488
28845,15488
5380,15492
7004,15492
9706,15494
24169,15494
18701,15495
7153,15496
1988,15497
20091,15500
3147,15501
26509,15501
26597,15501
26689,15501
27081,15501
26319,15503
27230,15503
2628,15504
4841,15504
5372,15504
10230,15504
6181,15505
18747,15505
1130,15506
23316,15506
25647,15506
35317,15509
10909,15509
27701,15510
7386,15511
20994,15511
24387,15512
25079,15512
29432,15513
4422,15514
34640,15514
18322,15514
27496,15515
29333,15515
35223,15516
18292,15516
18317,15516
18394,15516
18321,15517
22457,15518
25917,15518
21412,15521
4998,15522
8537,15522
26077,15522
26137,15522
20608,15523
7545,15525
3704,15526
18800,15527
19341,15527
1062,15528
11355,15528
23766,15531
9223,15532
35877,15533
5296,15533
11143,15533
22419,15534
28002,15534
22420,15535
20960,15536
35592,15537
17836,15537
17837,15538
17838,15538
23568,15539
30422,15539
16727,15541
20316,15542
34688,15543
5101,15543
20382,15544
19480,15545
22976,15545
23661,15545
27720,15546
8797,15547
7532,15548
42178,15548
20334,15548
18791,15549
40634,15551
24919,15552
25332,15552
28837,15552
28840,15552
16774,15553
25956,15553
26784,15553
2007,15554
8250,15554
1987,15554
1426,15555
1795,15555
25437,15555
36048,15557
25760,15558
28362,15560
8314,15561
25731,15561
35420,15562
35498,15562
17052,15563
22627,15564
28008,15564
9564,15565
22074,15565
24130,15565
21725,15566
6416,15567
24156,15568
1337,15569
5061,15569
23528,15569
26147,15569
18517,15570
4236,15571
4533,15571
41152,15571
18361,15571
27891,15572
27830,15573
11395,15574
12612,15574
8275,15575
29513,15578
19210,15580
2339,15581
19211,15581
30616,15581
25275,15583
26194,15583
34681,15585
34858,15585
24576,15585
25875,15586
34980,15587
6674,15587
12206,15587
21830,15587
26864,15588
7412,15589
21638,15589
29069,15589
19871,15590
20757,15590
6944,15591
8566,15591
15027,15591
29448,15591
4090,15593
5367,15593
10221,15593
18383,15594
28075,15594
7400,15595
22961,15596
3760,15597
6797,15597
12756,15598
27095,15598
17119,15599
7946,15600
22955,15600
26615,15600
26735,15600
9691,15601
18308,15601
22953,15601
12794,15602
30547,15602
23768,15604
24287,15604
23741,15605
35559,15606
10750,15606
41067,15606
2414,15608
18817,15608
9380,15608
2612,15609
18649,15609
1753,15610
10952,15610
19422,15610
22146,15610
20283,15611
22852,15611
19423,15612
1380,15613
2718,15613
4593,15614
19419,15614
10212,15615
3336,15616
20837,15616
11950,15618
7238,15620
8251,15620
23942,15620
7722,15621
42257,15621
2269,15621
26331,15621
7433,15622
6633,15623
12687,15623
22771,15623
1718,15624
35472,15624
35471,15625
2790,15626
8280,15626
25114,15626
10892,15627
19220,15627
31079,15627
35953,15628
5484,15630
25239,15630
24414,15631
8488,15632
18576,15632
25012,15634
25858,15634
6988,15635
35198,15636
6875,15637
13401,15637
20355,15637
3416,15638
2697,15638
22167,15638
22245,15638
35424,15639
4581,15639
3409,15640
9522,15640
24872,15640
1372,15641
9804,15643
40678,15643
22109,15643
7509,15644
29234,15644
3029,15646
10877,15646
11053,15646
24199,15646
11859,15647
3567,15648
2451,15649
18281,15650
4988,15651
22656,15651
29547,15651
1508,15654
21941,15654
30631,15654
6010,15655
41073,15655
23896,15656
7705,15657
22832,15657
7128,15658
41230,15658
22960,15658
27375,15658
4694,15659
7219,15659
29449,15659
5545,15660
19489,15660
35577,15660
21077,15660
4509,15661
27558,15661
9866,15662
3588,15663
19327,15663
22467,15663
4121,15664
4799,15664
12062,15664
28503,15664
4386,15665
40901,15666
31196,15666
21110,15667
5265,15668
5944,15668
25500,15668
35307,15669
25301,15669
34650,15670
1944,15670
18123,15670
19393,15670
18211,15671
8071,15672
16504,15672
6101,15673
6407,15673
18147,15673
20567,15673
21499,15673
4806,15674
26027,15674
4522,15675
13498,15676
12114,15678
22049,15678
3245,15679
40760,15679
15005,15680
15050,15680
19080,15680
1408,15682
3726,15682
28769,15682
6229,15683
31104,15684
40811,15685
23532,15685
24000,15685
12858,15686
40812,15686
27106,15686
12652,15687
15117,15687
24536,15687
4723,15688
13232,15689
12054,15690
26409,15691
23667,15692
35840,15693
8983,15694
16798,15695
19804,15695
5088,15697
11734,15697
18925,15697
25807,15697
26592,15697
29085,15697
1026,15698
15154,15698
7067,15700
42261,15700
11658,15700
2512,15701
10957,15701
21415,15701
5852,15705
16802,15705
8910,15706
18111,15706
21951,15706
26731,15706
4538,15707
22597,15707
26193,15707
28668,15708
35488,15709
18108,15709
42204,15709
25164,15709
5999,15710
18326,15710
29119,15710
13259,15711
25163,15711
6821,15712
7505,15712
18913,15712
12634,15713
20295,15714
41194,15715
28762,15715
2587,15716
9597,15717
17674,15717
18909,15717
25045,15717
25804,15717
8087,15718
40681,15718
18627,15718
18643,15718
18907,15719
31229,15719
18908,15720
24358,15721
12474,15722
20777,15722
42289,15722
26947,15723
10742,15724
10967,15724
36057,15726
21470,15726
9217,15727
21122,15727
5375,15728
21758,15728
23359,15728
23700,15728
25266,15728
7272,15730
10479,15730
26087,15731
5114,15732
23031,15732
3496,15733
7601,15733
10078,15733
18195,15733
27104,15733
34885,15734
29306,15734
29084,15735
18331,15736
28868,15737
29341,15737
20275,15739
24137,15740
24138,15740
10635,15741
2590,15742
15164,15742
1919,15743
18232,15743
17301,15745
26568,15745
8760,15746
20597,15746
42256,15747
2538,15748
3902,15748
10248,15748
34803,15748
27289,15750
5156,15752
18084,15752
12770,15753
18488,15753
13045,15754
27225,15754
18799,15755
25083,15755
1856,15756
27331,15756
8840,15757
27363,15757
35275,15759
6594,15760
1936,15761
34923,15761
2777,15761
2480,15763
35276,15763
17132,15763
18816,15763
18821,15763
25895,15763
7513,15765
22215,15765
29299,15765
35277,15767
8632,15767
4756,15768
7538,15768
9320,15768
18796,15768
90,15770
21611,15770
7758,15771
17121,15771
5444,15773
9218,15773
25353,15773
18107,15774
18109,15776
24936,15776
1119,15777
8100,15777
19294,15778
2209,15780
35499,15780
5911,15781
35879,15782
3566,15785
4709,15786
2640,15786
1906,15787
18510,15788
3937,15789
5255,15789
18842,15789
20296,15789
23298,15790
18840,15792
2016,15793
1,15794
20432,15794
28710,15794
31112,15794
24121,15795
18033,15796
25597,15796
16763,15798
24355,15798
16518,15799
19768,15799
20798,15799
19063,15800
4498,15801
3023,15801
9585,15801
13454,15801
35651,15801
34632,15802
19062,15802
21047,15802
4697,15803
19064,15803
4273,15804
19061,15805
22900,15806
31052,15807
12420,15808
16711,15809
21784,15809
24891,15810
3069,15810
2415,15811
1106,15812
6648,15812
12731,15812
9430,15813
24518,15813
34716,15814
5220,15814
2690,15814
23089,15814
8807,15817
7557,15819
13575,15819
23138,15819
12097,15821
20566,15822
21273,15822
34964,15823
7562,15824
22762,15824
23924,15825
23973,15825
28798,15825
22386,15826
6546,15828
11042,15828
41079,15829
12116,15829
17850,15829
18007,15829
2373,15830
18600,15830
2174,15831
42176,15832
12619,15832
17848,15832
18803,15832
29435,15832
8991,15833
19304,15834
12503,15835
6842,15836
18008,15836
26898,15836
13534,15838
4395,15839
22550,15839
1341,15840
1243,15842
4512,15843
9140,15845
20917,15845
8236,15846
41219,15846
35234,15848
28627,15848
6656,15849
11831,15850
22377,15850
40947,15851
21079,15851
3099,15853
28321,15853
18693,15854
18250,15855
25736,15855
18570,15856
24913,15856
26212,15856
2616,15857
24242,15858
7324,15859
2661,15860
26161,15860
18572,15862
8801,15863
9018,15863
10287,15863
35172,15865
3412,15865
16856,15865
23812,15865
17851,15866
20932,15866
22056,15866
12381,15867
20933,15868
35922,15868
17849,15869
26429,15869
2946,15871
10582,15871
18612,15871
35267,15872
4209,15872
3350,15873
3351,15875
35355,15875
10930,15877
12560,15877
23085,15877
23991,15877
24317,15877
35477,15878
24305,15878
18115,15879
27933,15879
1648,15881
6487,15881
41204,15881
13264,15881
18542,15882
20489,15882
29172,15882
13614,15883
26297,15886
6059,15887
7963,15887
22080,15887
2134,15888
18140,15888
18141,15888
34746,15890
36038,15890
36039,15890
12102,15891
2830,15892
4190,15892
13055,15892
15207,15892
20446,15892
26822,15892
1267,15894
35625,15894
35459,15894
27834,15894
7096,15895
22938,15895
23670,15895
4468,15896
23839,15896
15112,15897
25604,15897
7303,15898
11083,15898
1571,15899
5172,15900
11656,15902
12609,15902
27841,15902
19007,15903
16011,15904
16012,15904
27598,15904
35689,15906
9662,15906
22052,15906
31193,15906
9552,15907
2828,15908
4717,15908
11246,15909
1838,15911
35896,15911
6965,15911
12368,15911
18056,15911
18110,15911
35405,15912
4496,15912
11528,15912
18895,15912
26869,15913
6122,15914
18441,15914
24869,15914
40963,15915
18410,15915
20927,15915
28201,15916
2916,15917
35386,15918
12081,15918
23746,15919
23391,15920
4013,15921
1901,15921
34755,15922
7572,15922
20004,15922
21401,15922
16659,15923
20002,15923
3449,15925
8421,15926
12735,15926
2506,15927
13626,15927
15025,15927
18867,15927
23554,15929
4761,15930
18695,15930
2232,15931
35406,15931
35910,15931
9411,15932
9509,15932
29252,15933
12511,15934
28260,15934
34981,15935
18897,15935
10745,15937
10009,15938
20398,15938
6909,15939
11485,15940
13121,15941
18465,15941
6871,15942
17716,15942
20645,15942
25994,15942
11907,15943
23217,15944
3361,15945
35131,15945
4595,15946
4730,15946
12058,15946
12409,15946
24867,15946
2291,15947
21723,15947
34675,15949
3677,15950
1982,15951
23175,15951
26016,15951
34811,15952
16472,15952
35188,15954
21975,15954
25288,15954
29199,15954
1111,15955
24170,15955
5519,15956
15077,15957
28016,15957
3407,15959
25681,15959
15142,15960
25268,15960
5711,15961
16829,15961
21375,15961
7040,15962
8651,15962
2090,15962
35333,15963
7055,15964
2816,15967
18910,15967
3920,15968
4970,15968
6553,15968
1065,15969
35230,15969
5082,15969
12406,15970
7336,15971
16622,15971
19095,15971
5049,15973
19093,15973
9805,15974
6502,15975
5583,15978
12990,15978
26632,15978
9034,15979
27551,15979
12520,15980
19290,15980
34620,15981
7183,15981
26734,15981
8997,15983
18977,15984
3257,15985
19094,15987
22788,15987
24815,15988
19096,15989
24677,15989
28909,15989
8459,15990
24886,15990
27555,15991
4713,15992
35235,15992
26774,15992
9229,15993
9685,15993
18976,15995
5315,15997
21337,15997
29150,15997
10576,15998
1581,15999
35853,16000
8079,16000
8543,16000
26765,16000
26866,16000
28554,16000
13563,16001
18296,16001
19049,16002
19320,16002
25560,16002
26888,16002
26899,16002
8700,16003
11328,16003
26889,16003
35403,16004
2370,16005
20579,16005
22534,16006
8943,16008
16642,16009
19485,16010
19487,16010
4591,16011
21145,16011
1890,16012
34610,16013
17222,16013
18218,16013
24046,16013
34666,16014
3383,16015
3556,16017
4754,16018
21722,16020
23819,16020
35456,16021
4357,16022
25310,16022
26359,16022
16599,16023
18726,16023
27011,16024
18723,16025
22279,16025
28069,16025
1217,16027
1477,16029
4436,16030
21439,16033
1127,16035
11473,16035
9870,16035
7006,16036
12536,16036
29070,16036
19436,16037
11051,16038
11949,16038
12125,16038
23399,16038
17656,16039
19437,16039
16566,16040
19438,16040
23139,16040
15078,16041
4286,16044
21501,16044
22508,16044
28440,16044
30502,16045
3491,16046
9905,16046
1488,16047
8912,16047
9928,16047
6157,16048
18696,16048
24934,16048
25485,16048
6279,16050
15116,16050
17931,16050
11627,16051
22220,16051
27888,16051
23470,16052
35854,16053
13509,16053
15031,16054
24105,16054
29250,16054
4206,16055
7376,16055
21969,16055
5022,16056
13057,16056
28010,16056
34996,16057
7402,16057
20782,16057
35215,16059
3248,16059
22729,16059
28062,16059
22727,16060
7213,16062
9148,16062
1949,16062
1983,16063
10456,16063
12272,16063
25466,16063
19803,16064
20314,16064
4537,16065
8420,16065
9908,16065
3153,16065
21263,16065
34820,16066
35645,16066
6791,16067
21333,16067
22793,16067
25657,16067
27695,16068
28920,16068
18066,16069
18067,16069
18069,16069
25307,16069
2994,16070
8513,16070
19005,16070
27668,16070
3477,16072
5527,16072
6896,16073
11366,16073
35878,16075
22483,16075
2978,16075
25616,16075
11428,16076
21371,16076
25963,16076
19308,16077
21577,16077
24339,16077
27596,16077
3463,16078
5328,16079
11070,16079
22758,16079
22754,16080
8890,16081
9628,16081
22755,16081
1054,16083
17635,16083
4805,16084
20333,16085
5221,16086
8791,16087
26357,16087
12319,16089
13506,16089
18283,16089
18825,16089
22883,16089
8245,16091
24910,16092
10704,16093
35088,16094
6641,16096
18006,16096
21673,16096
18005,16097
21158,16097
21159,16097
26468,16097
22365,16098
7404,16099
41144,16099
11264,16099
8193,16100
7120,16101
13255,16101
18162,16101
6572,16102
9962,16102
27345,16102
8855,16104
35486,16105
6367,16105
22949,16105
23495,16105
41106,16106
28243,16106
29334,16106
35510,16108
1940,16108
12887,16108
25686,16108
18483,16109
22236,16109
20259,16110
20495,16110
23178,16110
26957,16110
4672,16111
12673,16111
20478,16111
2852,16113
1162,16114
10480,16114
23855,16114
25200,16114
18258,16115
24900,16117
27912,16117
41115,16118
25653,16118
25481,16119
27314,16119
29230,16119
2143,16120
10504,16120
2159,16120
29098,16120
3429,16121
12880,16121
25992,16121
26460,16121
28997,16121
13684,16122
2970,16122
1835,16123
27311,16123
29450,16123
27392,16124
16095,16125
27285,16125
23126,16126
27342,16126
2643,16128
18999,16128
19481,16128
28760,16129
3411,16131
7594,16131
20391,16132
26154,16133
1592,16134
6985,16134
22975,16134
23052,16134
24737,16135
1172,16136
19074,16137
1310,16138
35318,16138
8635,16138
10970,16139
40613,16139
4948,16140
17212,16140
27428,16140
35656,16141
34647,16141
18610,16141
25845,16141
5916,16142
40920,16142
9781,16142
40919,16142
15242,16144
15291,16144
20070,16144
29563,16144
35631,16145
1842,16145
19272,16146
22051,16147
23288,16147
25101,16147
26819,16148
8105,16149
12715,16150
21434,16150
42191,16151
18198,16151
27480,16152
8140,16154
11746,16156
